"Logo","Name","Sector","Year Founded","Label Date","Website","Summary","Founders","Email","Phone"
"undefined","Class Quiz","EdTech","2020","09/2020","","ClassQuiz is an educational platform that offers quality digital and interactive content for primary education.","Sabrine IbrahimAchref DawahiOmar TrabelsiAchref Dawahi","n.a.","n.a."
"undefined","Bartita","EdTech","2021","01/2022","","Kidzoolink, un Learning Management System (LMS) pour les structures d'accueil des enfants, qui s'adosse à des fonctionnalités de communication avancées et un système de gestion.","Bochra Bouchhima Said Mseddi Abbes Mseddi","n.a.","n.a."
"undefined","Tinest","Agritech","2020","12/2020","","e-mechtel is a platform that connects nurseries with farmers and individuals","Zayneb Ghodhbani","zayneb.ghodhbani@tinest.tn","(+216) 24 655 072"
"undefined","Dyxis Cloud Provider","Business Software and services","2018","01/2023","","Cloud Provider: Dynamic allocation of computing & storage resources on the cloud,
 Business Continuity Plan over Cloud,
 Assisted cloudification of on-premise systems","Skander Zoghlami","hello@dyxis.com","70938992"
"undefined","Khadamny","Business Software and services","2020","12/2020","","Khadamny is a collaborative platform through which users can invest their skills in order to make ends meet.","Selim ThemouniSelim MraidiAtef Sedraoui","n.a.","n.a."
"undefined","Legaltech","Fintech","2022","05/2022","","Legaltech.tn is a platform for monitoring legal announcements published in the JORT and in newspapers and allows subscribers to carry out searches and create alerts in real time according to specific criteria, any subscriber can be assisted online by a legal professional, and debt collection.","Maher ChafiiAhmed BattikhMourad Chafiaa","n.a.","n.a."
"undefined","byessa.com","Commerce and shopping","2021","11/2021","","Byessa is an online platform that connects car wreck owners and people looking for second-hand spare parts.","Mohamed Slim MansouriAsma Saidi","n.a.","n.a."
"undefined","LOGIMES","Business Software and services","2021","04/2022","","LOGIMES is a Manufacturing Execution System (MES) that allows industrial companies to manage their resources remotely and in real time.","Mohamed LOUATIknani tahaabdeljalil trabelsi","logimes@logimes.com","+21699858118"
"undefined","Dlilek","Consumer products and services","2021","01/2022","","Dlilek est une plateforme de mise en relation ciblée entre professionnels et clients tout en leur proposant divers services dans le but de faciliter leurs quotidiens.","Moussa Tajouri Chourouk Attig","n.a.","n.a."
"undefined","CapsaFood (SAGUEDNI)","Mobility","2023","03/2023","","It is the fastest way to order your meals online, from your smartphone thanks to our free app.
 
 Present exclusively in Gafsa, Tunisia, CapsaFood brings to your home or workplace meals from a wide range of restaurants in Gafsa. We believe that eating is a pleasure, and that ordering a meal should be quick and fun.","Oussama DhahriAmine ChortaniHadil Fouli","support@capsafood.tn","26705033"
"undefined","DIDA MIND","Advanced Manufacturing & Robotics","2020","09/2020","","DidaMind offers EnergySave, an electrical supervision and energy monitoring solution that allows energy management, industrial performance and maintenance efficiency.","Hatem AbidiSoumaya Ben Abdallah","n.a.","n.a."
"undefined","SMOFT","Business Software and services","2023","06/2023","","SMOFT is a customizable Cloud ERP solution, offered in SAAS mode, that includes numerous modules designed for businesses of all sizes and industries.","Aymen Gahbiche","contact@smoft.tn","73240854"
"undefined","bmoov","Mobility","2020","11/2021","","bmoov is a solution for the digitalization of parking services.","Ghassen Chattouna","n.a.","n.a."
"undefined","DEDALE SOLUTIONS","Fintech","2020","09/2020","","DEDALE SOLUTIONS is a multi-site digital platform creation solution for financial institutions grouping several data and content management modules.","Hichem ElloumiFatma MokadmiRiadh BrinisKhalil Masmoudi","n.a.","n.a."
"undefined","Improve Software TN","Agritech","2019","09/2020","","Improve Software TN develops customized solutions for farmers wishing to obtain a better management of irrigation water and cost control","Ines HakiriSalah El Amami","n.a.","n.a."
"undefined","Ma Formation Privée","EdTech","2019","12/2020","","Ma Formation Privée is a Marketplace for the sale of online training courses in the field of well-being, personal development, alternative therapies at reduced prices, anywhere in French-speaking countries.","Helmi Mzah","n.a.","n.a."
"undefined","LEEVYA Communication","Business Software and services","2021","06/2021","","A unified communications solution Ucaas (Unified Communications as a Service) that interfaces with different CRM (Sales forces, Ms Dynamics), ERP, and other business solutions thus optimizing the operating costs of IPBX (Internet Protocol Private Branch eXchange).","Wissem BouguilaLoïc Lafhej","n.a.","n.a."
"undefined","Smart House Tunisia","Consumer products and services","2020","10/2020","","DomHome designs and manufactures smart touch switches for connected buildings.","Chouchene AchrefYasmine Ben AmeurSouilem SeifSiwar Boufares","n.a.","n.a."
"undefined","Hello Dati","TravelTech","2019","01/2022","","Hello Dati met à disposition des smartphones équipés d’un ensemble de services adapté à tous les besoins des invités des hôtels, qui parviennent sous forme de notifications et qui assurent la réussite du voyage.","Nizar Hamdi","n.a.","n.a."
"undefined","Urban green","Agritech","2020","10/2021","","Urban Green is specialized in urban agriculture, offering turnkey solutions for local production, to participate in the transformation of cities and the urban lifestyle of city dwellers.","Malek HamoudaHamed Baltagi","n.a.","n.a."
"undefined","WildyNess","TravelTech","2020","12/2020","","Collaborative platform that connects travelers with alternative accommodations and experiences in Tunisia.","Achraf AouadiRim Bourguiba","n.a.","n.a."
"undefined","KLAY","Wellness","2020","09/2020","","Sportology is specialized in the design, industrialization, manufacturing, marketing and installation of intelligent sports machines.","Mohamed Hedi Ben HamedMoez Aousji","n.a.","n.a."
"undefined","PolyPath HealthTech Company","Mobility","2022","08/2022","","null","Karim KachouriSalem ABDESSALEMMohamed ZegdeneNejah Ben Nasrallah","n.a.","n.a."
"undefined","HUBS TRAVEL","TravelTech","2022","10/2022","","Hubs travel is the first E-tourism platform on the market which gives access to our main customers (travel agencies, hotels, etc.) to put their offer on our platform on a periodic basis depending on the type of contract chosen to make it easier for end consumers to have notifications quickly upon registration according to the choice and the budget defined in advance without wasting time on the internet","Hatem Ben BrahimWafa Ghrir","n.a.","n.a."
"undefined","Reedz","EdTech","2020","09/2020","","NebuLabs develops innovative solutions to facilitate access to books and knowledge.","Haithem KchaouChehir Dhawedi","n.a.","n.a."
"undefined","Jemolio","Consumer products and services","2021","01/2023","","Production and packaging of extra virgin olive oil in bag-in-box packaging in a 3l and 5l capacity","Malek LamineKarim SnoussiMalek Ben Mbarek","n.a.","n.a."
"undefined","Siteflow Factory","Business Software and services","2019","06/2019","","SiteFlow is a SaaS solution that digitizes the preparation and monitoring of interventions on complex construction and industrial maintenance sites.","Samed JaloualiTimothe PietteEtienne BarraultLouis Hauvette","n.a.","n.a."
"undefined","Bitaqa","Business Software and services","2022","12/2022","","Bitaqa.tn reinvents and offers smart business cards with NFC technology that allow you to exchange contacts and social networks.","Amine Miladi","contact@bitaqa.tn","21707614"
"undefined","NATULYN","FoodTech & New Food","2019","04/2020","","Natulyn is a 100% Tunisian food startup specialized in the development, manufacturing and distribution of compotes, purees and Halal menus for babies and children.","Ouanes Taha BoumizaSirine Kallel","n.a.","n.a."
"undefined","Tadreex","EdTech","2021","10/2021","","An online platform that offers learning modules targeting the industry sector in the form of fun, practical, immersive and interactive 3D video games.","Nizar chellyZied Zmantar","n.a.","n.a."
"undefined","Shape","EdTech","2022","12/2022","","A SaaS platform that helps job seekers to learn, reshape, practice their skills using customized & practical courses for a personalized career plan","Rahma Ben Abid","rahma@theshapers.co","54950212"
"undefined","Mon Ingénieur Express","Business Software and services","2022","12/2022","","The context has never been so favorable to better exercise its expertise and earn more money, WITHOUT LEAVING ITS COUNTRY!
 Engineers, whatever their area of expertise, level and specialization, can register for free, submit their CV and any useful information about them. 
 Recruiting companies can also register free of charge and accurately describe their needs and research. Our matching algorithm makes it possible to match recruiters' requests with the right profiles in an instant. Our Customer Service team then puts the recruiter and the engineers in touch. And they follow the file until the completion of the service delivery contract concluded through the platform.","Mohamed Moatez JendoubiFrederic Delahaigue","med.moatez.benmedien@gmail.com","58133669"
